group_id,text,label,language,script,category,has_url,variant_type
PHISH_DELIV_02,ನಿಮ್ಮ ಪಾರ್ಸಲ್ ತಲುಪಿಸಲು ಸಾಧ್ಯವಾಗಿಲ್ಲ. ಬಾಕಿ ಇರುವ ವಿತರಣಾ ಶುಲ್ಕ ರೂ 25 ಪಾವತಿಸಿ ಮತ್ತು ನಿಮ್ಮ ವಿಳಾಸವನ್ನು ಇಲ್ಲಿ ದೃಢೀಕರಿಸಿ: http://delivery-confirm.xyz/pay,1,kannada,kannada,delivery_scam,True,native_kannada_translation
PHISH_DELIV_02,Nimma parcel delivery agilla. Baki delivery charge Rs 25 pay madi matthu address confirm madi: http://delivery-confirm.xyz/pay,1,kannada,latin,delivery_scam,True,transliterated_kannada
PHISH_DELIV_02,Your parcel could not be delivered. Pending charge Rs 25 pay madi address confirm madi: http://delivery-confirm.xyz/pay,1,code-mixed,latin,delivery_scam,True,code_mixed
LEGIT_BILL_01,Your electricity bill is overdue. Please complete the payment today to avoid late fees.,0,english,latin,legitimate_service,False,original_english
LEGIT_BILL_01,ನಿಮ್ಮ ವಿದ್ಯುತ್ ಬಿಲ್ ಬಾಕಿ ಇದೆ. ತಡವಾದ ಶುಲ್ಕವನ್ನು ತಪ್ಪಿಸಲು ದಯವಿಟ್ಟು ಇಂದೇ ಪಾವತಿಯನ್ನು ಪೂರ್ಣಗೊಳಿಸಿ.,0,kannada,kannada,legitimate_service,False,native_kannada_translation
LEGIT_BILL_01,Nimma electricity bill overdue aagide. Late fees thapisalu ivatte payment poornagolisi.,0,kannada,latin,legitimate_service,False,transliterated_kannada
LEGIT_BILL_01,Electricity bill is overdue. Please complete the payment today to avoid late fees in official app.,0,code-mixed,latin,legitimate_service,False,code_mixed
LEGIT_DELIV_01,Your order has been shipped and is expected to arrive tomorrow. You can check the delivery status in the official shopping app.,0,english,latin,legitimate_service,False,original_english
LEGIT_DELIV_01,ನಿಮ್ಮ ಆರ್ಡರ್ ರವಾನೆಯಾಗಿದೆ ಮತ್ತು ನಾಳೆ ತಲುಪುವ ನಿರೀಕ್ಷೆಯಿದೆ. ಅಧಿಕೃತ ಶಾಪಿಂಗ್ ಆಪ್‌ನಲ್ಲಿ ವಿತರಣಾ ಸ್ಥಿತಿಯನ್ನು ನೀವು ಪರಿಶೀಲಿಸಬಹುದು.,0,kannada,kannada,legitimate_service,False,native_kannada_translation
LEGIT_DELIV_01,Nimma order ship aagide nale delivery aagatte. Official shopping app nalli status check madi.,0,kannada,latin,legitimate_service,False,transliterated_kannada
LEGIT_DELIV_01,Your order is shipped and arriving tomorrow. Official shopping app alli status check madikolli.,0,code-mixed,latin,legitimate_service,False,code_mixed
LEGIT_KYC_01,Bank Alert: Bank never sends links to update KYC or asks for OTP over phone. Never click unknown links or share confidential details.,0,english,latin,legitimate_service,False,original_english
LEGIT_KYC_01,ಬ್ಯಾಂಕ್ ಎಚ್ಚರಿಕೆ: ಬ್ಯಾಂಕ್ ಎಂದಿಗೂ KYC ನವೀಕರಿಸಲು ಲಿಂಕ್ ಕಳುಹಿಸುವುದಿಲ್ಲ ಅಥವಾ OTP ಕೇಳುವುದಿಲ್ಲ. ಅಪರಿಚಿತ ಲಿಂಕ್ ಕ್ಲಿಕ್ ಮಾಡಬೇಡಿ.,0,kannada,kannada,legitimate_service,False,native_kannada_translation
LEGIT_KYC_01,Bank Alert: Bank yavathoo KYC update link kalsalla athava OTP kelalla. Unknown link click madbedi.,0,kannada,latin,legitimate_service,False,transliterated_kannada
LEGIT_KYC_01,Bank Security Alert: Bank never sends links for KYC. Unknown links click madbeda and OTP share madbedi.,0,code-mixed,latin,legitimate_service,False,code_mixed
